Dia;Q_entrada;NH_entrada;TSS_entrada;DQO_entrada;DBO_entrada;TN_entrada;TKN_entrada;TP_entrada;PO_entrada;Q_saida;NH_saida;NO_saida;TSS_saida;DQO_saida;DBO_saida;TN_saida;TKN_saida;TP_saida;PO_saida
38,7083643000003;7803,98364959983;19,2916356999997;324,998513599985;469,831227599978;238,836024582989;34,960732381999;34,960732381999;8,70206506299981;4,6;7574,11564959981;0,984554630306228;0,325838706489582;5,61712065023068;64,9949483923544;2,79543205479372;2,17484069259905;1,84900198610947;4,23578801806961;4,15399243856174
38,7500310000003;7781,98363199983;19,2499689999997;322,998511999985;466,997891999978;237,411440109989;34,824898939999;34,824898939999;8,67748170999981;4,6;7552,11563199983;0,96679514247426;0,333201390716723;5,60702695115409;64,6991547206977;2,78203328162831;2,16094717622168;1,82774578550496;4,31315956666526;4,23158008578697
38,7916977000003;7759,98361439983;19,2083022999997;320,998510399985;464,164556399978;235,986855636989;34,689065497999;34,689065497999;8,65289835699981;4,6;7530,11561439981;0,949335842356139;0,340868899505535;5,59675537653921;64,400477713787;2,76857353528561;2,14761736686839;1,80674846736286;4,39215977105694;4,3107999853786
38,8333644000003;7737,98359679983;19,1666355999997;318,998508799985;461,331220799978;234,562271163989;34,553232055999;34,553232055999;8,62831500399981;4,6;7508,11559679984;0,932174342101578;0,348851324544018;5,58631463464379;64,099320441767;2,7550908181925;2,13486315332907;1,78601182878505;4,47260438597908;4,39146769192589
38,8750311000003;7715,98357919983;19,1249688999997;316,998507199985;458,497885199978;233,137686690989;34,417398613999;34,417398613999;8,60373165099981;4,6;7486,11557919985;0,915308536428317;0,35716994669572;5,57569863366238;63,7956062503934;2,74154694957385;2,12270306404241;1,76553311734669;4,55448371680535;4,47357363315873
38,9166978000003;7693,98356159983;19,0833021999997;314,998505599985;455,664549599978;231,713102217989;34,2815651719989;34,2815651719989;8,57914829799981;4,6;7464,11556159915;0,898733524751233;0,36584320084048;5,56491279354192;63,4896224087397;2,7279595017409;2,11115364569159;1,74531044485111;4,63764396103948;4,55696389649057
38,9583645000003;7671,98354399983;19,0416354999997;312,998503999985;452,831213999978;230,288517744989;34,145731729999;34,145731729999;8,55456494499981;4,6;7442,11554399983;0,882445754464026;0,374889566869987;5,55395861059344;63,1815016567733;2,71432813380842;2,10023129479398;1,72534172792399;4,72199809461858;4,64155141925652
39,0000312000003;7650,32117654572;18,9999687999997;310,998056951243;449,996542053754;228,86280405943;34,0098492886374;34,0098492886374;8,52996822853757;4,6;7420,39214318217;0,866441901615315;0,384331145973372;5,54282748498896;62,871376132768;2,70065113860361;2,08995590128671;1,70562475531334;4,80745356930796;4,72724373176132
39,0416979000003;7659,59051700007;18,9583020999997;308,956802899984;447,039449099977;227,333644622488;33,8694780769989;33,8694780769989;8,5041473019998;4,6;7429,53298884603;0,852554124574881;0,393776899437555;5,53226705781776;62,5609019322095;2,68814169541515;2,08181570482943;1,68803880539188;4,89346365273967;4,81347834274291
39,0833646000003;7669,17385800007;18,9166353999997;306,915134599984;444,081113399977;225,803435064988;33,7290612979989;33,7290612979989;8,4783139479998;4,6;7439,10493563147;0,841319818000571;0,403212095352692;5,52456398297228;62,2508245971563;2,67706425263661;2,07641911637108;1,67320702101839;4,97890552914604;4,89910669850532
39,1250313000003;7678,75719900007;18,8749686999997;304,873466299984;441,122777699977;224,273225507488;33,5886445189989;33,5886445189989;8,4524805939998;4,6;7448,70640440619;0,831450028644166;0,412987646773529;5,51826971262987;61,9395042954886;2,66656824322847;2,07276051323147;1,65977286645794;5,06332265223008;4,98369269415553
