Dia;Q_entrada;NH_entrada;TSS_entrada;DQO_entrada;DBO_entrada;TN_entrada;TKN_entrada;TP_entrada;PO_entrada;Q_saida;NH_saida;NO_saida;TSS_saida;DQO_saida;DBO_saida;TN_saida;TKN_saida;TP_saida;PO_saida
274;9149,19195799383;21,0060269385817;595,0;859,000904040787;436,475195875504;49,6860389924588;49,6860389924588;12,1100030134693;4,6;8919,30697641876;25,0373856379028;0,0109487587274268;7,65539995880802;202,932843218988;64,4093710695039;26,4698105497153;26,4588617909879;0,122765945096397;0,00373897886876212
275;8867,59037242992;29,9969481389646;569,000339095671;823,998643617318;418,404360804661;57,4869040565275;57,4869040565275;11,7999864361732;4,6;8637,73962957568;25,7281393797719;0,0100734370011554;7,65800465785172;177,128706247421;50,3782425948961;27,1145866363437;27,1045131993426;0,121780296570408;0,00364749676291253
276;7379,01553119571;30,0000096587038;543,999990341296;785,000009658704;398,450011928499;56,1700105279871;56,1700105279871;11,4500002897611;4,6;7149,35836147261;28,0838021993541;0,0107052955131855;7,41421536019816;142,441836100121;30,3334942434187;29,4182431198628;29,4075378243496;0,117263334901323;0,00341159502661426
277;7498,01477731207;30,9997044537587;518,0;747,000591092483;379,73;55,9397162756083;55,9397162756083;11,1300029554624;4,6;7268,01036490307;27,9012710747462;0,0148530539780308;7,3277803438453;104,161468130031;8,24573372433338;29,1903684398404;29,1755153858624;0,117866119432186;0,0059638510286056
278;7666,72645400212;30,9950623466086;492,0;710,999341646214;361,009807431518;54,7450294289193;54,7450294289193;10,8199901246932;4,6;7436,73347202363;22,7337249635259;0,0373073108888729;7,26456860001698;93,3088612416674;4,06150418848367;23,9902614575121;23,9529541466233;0,305002935517124;0,196602978045032
279;7005,46067709173;16,0269891629496;466,012098590288;673,018613215827;341,714557886327;38,4876220122877;38,4876220122877;10,4801675189424;4,6;6775,60724709935;11,7759590758569;0,0600650250590521;7,04790170132517;88,7030921298001;3,68934242395977;13,0024255440186;12,9423605189595;1,46635486567246;1,36170117553977
280;6838,07142801298;29,9931078233089;453,0;654,999373438483;332,669592735014;51,843092159271;51,843092159271;10,3199968671924;4,6;6607,99571768549;9,29329526752033;0,0796056688337899;6,82407848245211;85,4143106601794;3,51667594577945;10,4958913147489;10,4162856459152;2,7605196372899;2,65967995154146
281;6898,62667428578;22,0108014673191;440,012151650734;635,018227476101;322,344609930455;43,2014090498558;43,2014090498558;10,1501552710927;4,6;6668,64851090331;7,08714660131279;0,100657564782877;6,63241460357056;82,4932168286244;3,38532633307863;8,27213717553219;8,17147961074931;3,3063679893128;3,20881499837807
282;6406,8112442299;29,997468792355;445,008678426212;642,012656038225;326,241275586954;51,4278918656328;51,4278918656328;10,2101120963386;4,6;6176,95371857567;5,88346269045885;0,133409011276707;6,38160910847843;81,0493009628465;3,20581998317142;7,07497760227984;6,94156859100313;3,81314400026145;3,71983202458663
283;5393,5856165509;30,9996121744696;473,99961217447;683,99961217447;347,489773122065;53,8395850266825;53,8395850266825;10,5799922434894;4,6;5163,72683865282;4,08496935165392;0,196160636769748;6,07644464707192;82,5351759120434;2,95138255298735;5,33988624441832;5,14372560764857;4,63895638199369;4,55096272437501
284;5888,64990031376;31,0006681291722;502,000668129172;725,000668129172;368,160390855566;55,1806948543391;55,1806948543391;10,9300066812917;4,6;5658,58171009346;2,96131733436167;0,182750395924537;5,89901688420161;86,5282139723407;2,9822758280049;4,23329194654241;4,05054155061787;4,6192559321159;4,53374091130354
285;5861,10395287061;32,0;530,952762821127;766,931941169914;389,38043761284;57,5577360338942;57,5577360338942;11,2894079814095;4,6;5631,10473829933;2,8120182509777;0,17751694844302;5,79836919724572;91,3002373533171;3,01668945779597;4,1218843806961;3,94436743225308;3,32763678431325;3,24328828100639
286;6501,93596096636;33,0006923138772;256,364503256333;371,526158546653;188,50714488657;45,3882424706636;45,3882424706636;7,84459350257506;4,6;6271,7783164325;2,80401264315606;0,644017703436186;5,65822727620207;74,2222482702144;2,45909230408075;4,40094025947507;3,75692255603888;5,39412156614498;5,31488420423818
287;6957,95926238001;35,9986773500004;1033,63283236012;1494,46908829017;758,540545774137;85,8609564853062;85,8609564853062;17,6553601438015;4,6;6727,85147968644;8,8609631756008;0,0590875504361635;5,89829911356693;138,737222084238;19,0893060529305;10,3518192600267;10,2927317095906;0,112023006521523;0,0039701091400757
288;7259,64987921345;33,9961609562879;424,224584057161;612,32555090679;310,930069282013;54,4070369671244;54,4070369671244;9,94284857043441;4,6;7029,64409585897;22,3594948874686;0,0482617222870681;6,15112008844139;180,462698239389;44,6905844836805;23,8519378336926;23,8036761114055;0,107042318670632;0,00313899631731063
289;6649,66623314344;22,0069742328237;399,005479754361;577,007472392311;292,699177067302;41,2572183309725;41,2572183309725;9,64006476073336;4,6;6419,86546869533;11,6156724867759;0,241997399735463;5,96107062457375;86,023120898051;2,95220080983753;12,9462797667006;12,7042823669652;0,983295576767309;0,896779717129493
290;5370,2170305261;24,000170890178;385,0;556,999658219644;283,009677872014;42,590155510062;42,590155510062;9,46999487329466;4,6;5140,4840473612;0,888432340546493;0,342553986823291;5,59259146449738;75,762648657184;2,60343851511245;2,19957897286877;1,85702498604548;5,38563608061903;5,30578032127938
291;5360,13992191167;26,9996668525913;371,0;535,000999442226;271,440627982865;44,8397001673321;44,8397001673321;9,27000999442226;4,6;5130,1110359457;0,796861962646748;0,6300420923029;5,26550722350612;70,9194716957352;2,34624653245176;2,32819990745766;1,69815781515476;8,26857088222877;8,19514607495678
292;5771,5901291337;28,9935574878561;356,966616073436;515,950216951615;261,729721925079;46,1819058620156;46,1819058620156;9,09956659463759;4,6;5541,28210597999;0,804463000151425;1,2239298619935;5,03900005122407;67,7083584216078;2,16977227431124;2,88350891912172;1,65957905712822;8,65114927749316;8,58235462557516
293;8893,85984014848;20,0041862674853;285,993720598772;411,991627465029;208,905937825444;33,7239171502898;33,7239171502898;8,1899312256056;4,6;8663,3083719568;0,788758047932949;1,3959216225354;5,4532846199721;60,5594287556924;2,35473267734319;2,97914470028287;1,58322307774747;6,59040760218456;6,51672970128468
294;8206,9766188799;24,9992842514255;194,076823680326;280,110702446185;142,535998975552;34,3529631990983;34,3529631990983;7,05096148891837;4,6;7977,15377581634;0,898471464873666;3,58510180461841;5,19979593380765;46,5843285539185;2,05228173720408;5,12503424111254;1,53993243649413;6,06125226663295;5,99290684168755
295;7421,24441077841;27,0007451548122;423,93852472799;611,910953999938;310,719834303943;47,3977831644336;47,3977831644336;9,93922503899527;4,6;7191,44166633123;0,793230638222265;3,30283092331652;4,9619141095734;58,0982488029525;2,23114619276538;4,84694685845321;1,5441159351367;5,04848913985039;4,98107472000697
296;7290,63249695782;30,9994248778683;488,948814130276;704,927534611401;357,788289954331;54,4970208673576;54,4970208673576;10,7493731168764;4,6;7060,72277350146;1,41306938377554;0,556263143391406;5,03856454556896;77,7878951415945;2,72870828886811;2,92589198642885;2,36962884303744;2,33199187005818;2,25993089292445
297;6522,23517619134;33,9995120825906;465,0;672,0;341,055;56,4194974450683;56,4194974450683;10,4699951208259;4,6;6292,39447781039;1,64164473666058;0,547451925410653;5,01010893911411;83,3997058582074;2,60484693965173;3,20453485877783;2,65708293336717;1,12407588358228;1,05235450199826
298;6235,40552724929;36,0002957893868;441,0;638,99911263184;324,284615473797;57,3102750841297;57,3102750841297;10,1799940842123;4,6;6005,38737711078;1,59695635211059;0,729325359978718;4,96461776586588;81,816131217608;2,44057449774761;3,32517960137607;2,59585424139735;2,0514046681278;1,98089005916491
299;7318,95182998165;38,9992180191827;417,002424140534;603,003518913678;306,216768840609;59,1293314064012;59,1293314064012;9,87002971527106;4,6;7088,85903927775;3,36680899880342;0,632787308353639;5,14595593559119;78,7433094834407;2,60048061459834;4,97545232574613;4,34266501739249;2,29721281891398;2,22360296066988
300;7786,95145104866;32,0007812474928;423,984709870498;611,978013463417;310,753842669735;52,400051339121;52,400051339121;9,93980915239819;4,6;7556,89212577395;2,93981058965912;0,404394860280219;5,31933254467962;77,5062929582342;2,87178032890414;4,31725017724754;3,91285531696732;1,53255197565658;1,45492506326517
301;7819,97570913887;32,0009847646404;294,190059575593;424,274749334665;215,484455803273;46,1401627710887;46,1401627710887;8,30240282572252;4,6;7589,97219478829;2,31046542640357;0,87470624301756;5,32499419694892;66,2223001886546;2,48538845020212;4,04520137122151;3,17049512820395;2,83067461090634;2,75512185441149
302;7778,87107462135;34,9977797007121;742,903935050812;1072,86130530448;544,694581727886;70,8131407554;70,8131407554;13,9787847561898;4,6;7548,91582252317;6,77095575402812;0,122585803757152;5,5106216196397;109,985748221983;13,3128122495537;8,13303179136567;8,01044598760852;0,115256315996405;0,00461014509490162
